6108a3b4-9a4f-4ed3-ab82-564ea8567356,American University of Puerto Rico - Bayamon,https://www.niche.com/colleges/american-university-of-puerto-rico---bayamon
f0333bed-f83d-4392-ae2e-30ff87615780,American University of Puerto Rico - Manati,https://www.niche.com/colleges/american-university-of-puerto-rico---manati
c48715d3-0bee-4b48-8b79-fa234209a1ac,Amherst College,https://www.niche.com/colleges/amherst-college
3f83856c-3140-46f0-86e1-6dfcf5ecd104,Anderson University ,https://www.niche.com/colleges/anderson-university-
cf9d714f-3862-4d4d-ad41-c426218ee5ff,Anderson University,https://www.niche.com/colleges/anderson-university
a2f4170d-18ae-4df7-9e80-b5fc8e66ce28,Andrew College,https://www.niche.com/colleges/andrew-college
86d385b3-e425-4641-a523-89ddf62d547c,Andrews University,https://www.niche.com/colleges/andrews-university
a0f9ea51-836f-49b5-86f5-828f71f13462,Angelo State University,https://www.niche.com/colleges/angelo-state-university
5bb3ba30-e654-4758-940f-7c2e6e12c4f8,Anna Maria College,https://www.niche.com/colleges/anna-maria-college
e9a8d360-b6e5-4125-9df9-37a7178a55e9,Antelope Valley College,https://www.niche.com/colleges/antelope-valley-college
d319aa05-b136-4815-86d3-7f4f4e2a3d42,Art Academy of Cincinnati,https://www.niche.com/colleges/art-academy-of-cincinnati
a2fe5256-e3d2-42eb-a25e-172667b518f6,ArtCenter College of Design,https://www.niche.com/colleges/artcenter-college-of-design
e337c1d4-36b1-4790-8792-62868d2930bf,Asbury University,https://www.niche.com/colleges/asbury-university
5d8ee1b8-6d4b-45ed-b6c5-9e8374274a56,Ashland University,https://www.niche.com/colleges/ashland-university
abc04d34-de81-42fd-bcd7-a8562221bc0c,Assumption University,https://www.niche.com/colleges/assumption-university
7f05710a-9f24-4151-8804-97cca3fe82c3,Atlanta Metropolitan State College,https://www.niche.com/colleges/atlanta-metropolitan-state-college
dcac5188-e8f9-49f7-95b0-820d9e90a3d2,Auburn University,https://www.niche.com/colleges/auburn-university
9d03e6e4-cb27-4443-bd79-8147a05dc524,Auburn University at Montgomery,https://www.niche.com/colleges/auburn-university---montgomery
f31ab901-19d9-4baf-a8cc-97ee2727693c,Appalachian Bible College,https://www.niche.com/colleges/appalachian-bible-college
119a615f-fdb5-42e0-acf2-e8e3bf76b49f,Appalachian State University,https://www.niche.com/colleges/appalachian-state-university
a2f3a4dd-a5f1-4160-a16f-12508dca5ce0,Aquinas College MI,https://www.niche.com/colleges/aquinas-college-mi
cc1981ab-b8f3-46a7-a905-8b5aa29deabf,Arizona Christian University,https://www.niche.com/colleges/arizona-christian-university
6b971344-1563-4905-8fda-039e9a1a00c4,Arizona State University at Tempe,https://www.niche.com/colleges/arizona-state-university---tempe
2fb59f8d-b49c-492c-8008-1989bc092bc4,Arizona State University at the Downtown Phoenix campus,https://www.niche.com/colleges/arizona-state-university---the-downtown-phoenix-campus
2f1add0c-cadb-4649-ac9a-252dc404ecd0,Arkansas Baptist College,https://www.niche.com/colleges/arkansas-baptist-college
909e760a-9478-4e42-bfc8-954c3546bc66,Arkansas State University,https://www.niche.com/colleges/arkansas-state-university
b593887e-4b4e-4c9b-8d4e-d5f821c21481,Arkansas Tech University,https://www.niche.com/colleges/arkansas-tech-university
96949155-6813-4fa1-b1b8-05a4cc93484d,Augsburg University,https://www.niche.com/colleges/augsburg-university
8ffcc655-bcda-4a7c-b526-d73db4b536eb,Augustana College,https://www.niche.com/colleges/augustana-college
83d824ff-127f-40bc-943c-32ac17017e6a,Augustana University,https://www.niche.com/colleges/augustana-university
643902a5-f9b4-48ea-b5d5-100fca7db553,Augusta University,https://www.niche.com/colleges/augusta-university
78a6c579-1608-41e1-8e6e-5c91a8b07d53,Aultman College of Nursing and Health Sciences,https://www.niche.com/colleges/aultman-college-of-nursing-and-health-sciences
b76834bf-f940-40f5-9566-991bcf9d1c84,Aurora University,https://www.niche.com/colleges/aurora-university
1e971889-f806-4005-99f9-0e7c03040024,Austin College,https://www.niche.com/colleges/austin-college
de4a2ada-e9a5-40e7-91ec-47e6709d4c16,Austin Peay State University,https://www.niche.com/colleges/austin-peay-state-university
e12df519-bb68-488e-ba53-853a887909be,Ave Maria University,https://www.niche.com/colleges/ave-maria-university
cef75aa1-960d-4cb1-b462-b78f2c3bf3e0,Averett University,https://www.niche.com/colleges/averett-university
b83ab78e-5175-4e5a-b3e8-afd3d10587c5,Alice Lloyd College,https://www.niche.com/colleges/alice-lloyd-college
f2302f90-0513-40f9-aae0-e4117bb253f5,Allegheny College,https://www.niche.com/colleges/allegheny-college
416a821e-f786-441a-81d2-660612395152,Allen College,https://www.niche.com/colleges/allen-college
9e037fa9-f0d2-4f03-8fed-dc94b8767bb7,Allen University,https://www.niche.com/colleges/allen-university
d4b95e7e-7f68-4791-8850-6484b744f99f,Alliant International University - San Diego,https://www.niche.com/colleges/alliant-international-university---san-diego
19a1ff49-354f-466b-bea4-a5023ed3bcdb,Alma College,https://www.niche.com/colleges/alma-college
803522fe-db6c-4630-86e5-45cefe49704a,Alpena Community College,https://www.niche.com/colleges/alpena-community-college
07aa8635-6085-4a19-b9d0-e988b1e11062,Alvernia University,https://www.niche.com/colleges/alvernia-university
eab6020c-c1d2-4b24-8f24-a871f46e0ae6,Alverno College,https://www.niche.com/colleges/alverno-college
c3bb2ae8-d3e1-4cfe-8966-e30e64391d0b,American Academy of Art,https://www.niche.com/colleges/american-academy-of-art
854c460f-5e0f-48d1-a05a-14a8eb87add9,Baptist Missionary Association Theological Seminary,https://www.niche.com/colleges/baptist-missionary-association-theological-seminary
063b857f-8ae1-4acc-9edd-fb37b5042fbf,Barclay College,https://www.niche.com/colleges/barclay-college
e8841226-2e98-4fe9-97e0-3174420fdd8c,Bard College,https://www.niche.com/colleges/bard-college
5c15af0b-e246-4d19-b3f1-63468b122db2,Bard College at Simon's Rock,https://www.niche.com/colleges/bard-college---simons-rock
a69f54c6-297f-4892-851d-5ee3a3d306e1,Barnard College,https://www.niche.com/colleges/barnard-college
c2b36cf6-98d4-43df-8e84-12b338a5768e,Barry University,https://www.niche.com/colleges/barry-university
d9d7b242-e240-4c74-bea4-62ac14eb91a3,Barton College,https://www.niche.com/colleges/barton-college
efc03a5d-8625-4409-8464-5bf0da180b48,Bates College,https://www.niche.com/colleges/bates-college
a6c18db1-9d79-4961-bc4e-4eac8074cf87,Baylor University,https://www.niche.com/colleges/baylor-university
685b0efa-f1de-4637-843f-307c06f3d34a,Bay State College,https://www.niche.com/colleges/bay-state-college
08784f39-a5e3-4030-aabb-ff917289b943,Bay Path University,https://www.niche.com/colleges/bay-path-university
e2d2c604-6bd1-4606-a129-6f944d7d7ca4,Beacon College,https://www.niche.com/colleges/beacon-college
f2567a08-f41d-406c-983c-b27b5dbf283b,Becker College,https://www.niche.com/colleges/becker-college
531faa84-1738-448e-baba-f12a7da1f35c,Belhaven University,https://www.niche.com/colleges/belhaven-university
2d734efe-0e0d-469e-996a-4b67d1348be4,Bellarmine University,https://www.niche.com/colleges/bellarmine-university
26889b86-f95f-4c46-9156-316289baaa54,Bellevue College,https://www.niche.com/colleges/bellevue-college
09ba38ad-55cc-4418-b49c-a1e2f204bf66,Bellevue University,https://www.niche.com/colleges/bellevue-university
b23003cd-56ea-4cc7-bf9b-8a7cdae41f03,Bellingham Technical College,https://www.niche.com/colleges/bellingham-technical-college
ed02548d-2a2b-4aa9-8a06-57d58eee21e8,Bellin College,https://www.niche.com/colleges/bellin-college
34fa2aff-9273-40e4-a328-dc747ea70abd,Belmont Abbey College,https://www.niche.com/colleges/belmont-abbey-college
57c4a421-a87d-4522-8b0e-f5874421aab3,Belmont University,https://www.niche.com/colleges/belmont-university
79975340-bc68-4eae-800a-a8bd427f8c8b,Beloit College,https://www.niche.com/colleges/beloit-college
e38c5eed-9158-46b2-937a-e892aa1dfff8,Bemidji State University,https://www.niche.com/colleges/bemidji-state-university
6a0616d8-d428-4f75-b2d7-d368e8c20897,Benedict College,https://www.niche.com/colleges/benedict-college
e54d3dda-669a-43ce-8700-824df9382b1a,Benedictine College,https://www.niche.com/colleges/benedictine-college
0f1508e3-261b-4d15-a784-d0bf1563b66a,Benjamin Franklin Institute of Technology,https://www.niche.com/colleges/benjamin-franklin-institute-of-technology
4e59e6c7-e025-4d47-97d5-80768bdf82f4,Benedictine University,https://www.niche.com/colleges/benedictine-university
e8186ff5-2119-456a-9415-181622d2b148,American College for Medical Careers,https://www.niche.com/colleges/american-college-for-medical-careers
6c411d74-6190-473a-9b47-b3066dcdf25d,American International College,https://www.niche.com/colleges/american-international-college
7baf4256-b2a7-4ace-8bab-92f11e0577e4,American Jewish University,https://www.niche.com/colleges/american-jewish-university
38ba4abd-d523-4d59-88da-535e963363d8,American Samoa Community College,https://www.niche.com/colleges/american-samoa-community-college
a69977bb-6097-43f2-99ae-66d867a33748,American University,https://www.niche.com/colleges/american-university
121dab8c-93b4-4997-9d18-02b68b166941,American University of Health Sciences,https://www.niche.com/colleges/american-university-of-health-sciences
e6f07275-3735-4afb-99fe-e227811ccb47,Bennett College,https://www.niche.com/colleges/bennett-college
b0ea8b8a-7738-40a2-a1ec-dd391ffff805,Bennington College,https://www.niche.com/colleges/bennington-college
7f223b27-167f-4346-bb1d-3ed492570f2c,Bentley University,https://www.niche.com/colleges/bentley-university
0872ee67-4789-42be-97a0-5f8cb0766ca9,Berea College,https://www.niche.com/colleges/berea-college
ed790751-457e-4728-9f70-e1b53ff7ea63,Berkeley College-Woodland Park Campus,https://www.niche.com/colleges/berkeley-college-woodland-park-campus
38233b79-16d3-4b34-9154-ec3ecc0b4066,Berkeley City College,https://www.niche.com/colleges/berkeley-city-college
5f469466-0108-41cc-9e4e-41bcfc930384,Berklee College of Music,https://www.niche.com/colleges/berklee-college-of-music
0598a924-bbd8-4855-8af0-a182d930c791,Berry College,https://www.niche.com/colleges/berry-college
88d8b90b-0cce-4388-9914-d5d400ed77f3,Bethany College WV,https://www.niche.com/colleges/bethany-college-wv
cbf606f4-82eb-45e4-ad6c-f2e810587f77,Boise State University,https://www.niche.com/colleges/boise-state-university
ef5f46a6-5a3c-45c4-ba40-75e0d80a9bb2,Boston Architectural College,https://www.niche.com/colleges/boston-architectural-college
c747e414-8f67-47a1-93f8-128223782f7a,Boston College,https://www.niche.com/colleges/boston-college
a61d22a8-9564-4e31-b264-052901e282c7,Boston University,https://www.niche.com/colleges/boston-university
c08e779c-4c99-4aa0-b92e-e7ea5465b4f4,Bowdoin College,https://www.niche.com/colleges/bowdoin-college
a4ef20e5-8d84-431b-9384-75e8d029f17b,Boricua College,https://www.niche.com/colleges/boricua-college
ac5dc5b7-45e9-4b5e-999b-b179fe4ddc97,Bowie State University,https://www.niche.com/colleges/bowie-state-university
4045d70f-b3d4-4f9b-9b54-2e5d68a5b933,Bowling Green State University,https://www.niche.com/colleges/bowling-green-state-university
c9a046cc-5457-454c-be65-f5704aefaed5,Bradley University,https://www.niche.com/colleges/bradley-university
6b7d38c0-c7b7-4a8a-a483-80a27ba10dac,Brandeis University,https://www.niche.com/colleges/brandeis-university
af02a5d2-8e70-499a-89d5-7581589c5545,Bismarck State College,https://www.niche.com/colleges/bismarck-state-college
4ba90c73-d5dc-4704-be3e-2c854621dd23,Blackburn College,https://www.niche.com/colleges/blackburn-college
cc5fa335-7e9c-4fa2-8ae0-742c5f48a799,Black Hills State University,https://www.niche.com/colleges/black-hills-state-university
902d0fbd-504b-41cc-9d20-9393f8811ad8,Bloomfield College,https://www.niche.com/colleges/bloomfield-college
2778cda6-e32a-46ed-b76a-b552a9c4fa81,Bloomsburg University of Pennsylvania,https://www.niche.com/colleges/bloomsburg-university-of-pennsylvania
22b8e95d-cb96-4db1-a70c-11d1e1070f96,Bluefield College,https://www.niche.com/colleges/bluefield-college
15ce21b7-a886-4f66-8139-ff965d4bc8cd,Bluefield State College,https://www.niche.com/colleges/bluefield-state-college
02a7723e-eb5c-45c9-82a1-6137a4cb4d99,Blue Mountain College,https://www.niche.com/colleges/blue-mountain-college
6f79daed-7608-4b55-9847-8091f782e7c2,Bluffton University,https://www.niche.com/colleges/bluffton-university
1dcb0fa0-183e-4c9e-a662-0a83b00f7f0e,Bob Jones University,https://www.niche.com/colleges/bob-jones-university
f39d2690-9611-4bd3-993c-d3365184d75a,Bethany Lutheran College,https://www.niche.com/colleges/bethany-lutheran-college
eb4d31d9-113e-44ce-88c8-2be38e2de2bc,Bethel College KS,https://www.niche.com/colleges/bethel-college-ks
79d8ce6c-0271-40f2-b81a-6079347738f2,Bethel University IN,https://www.niche.com/colleges/bethel-university-in
f45dca0c-a507-4de6-a7f3-9c4a978888a6,Bethel University MN,https://www.niche.com/colleges/bethel-university-mn
d6772cbc-361b-4d18-9af7-bd55ddce14da,Bethel University TN,https://www.niche.com/colleges/bethel-university-tn
f61bd749-6b8a-4caa-8a97-5b382eef45f9,Bethune-Cookman University,https://www.niche.com/colleges/bethune-cookman-university
5ba0948a-d972-429c-9a1a-a4e9ada9d545,Biola University,https://www.niche.com/colleges/biola-university
1ef66477-6ee6-4512-b486-7800aaedd573,Birmingham-Southern College,https://www.niche.com/colleges/birmingham-southern-college
d2cc00dc-a38b-42c2-89f8-a75c3192a1d1,Brazosport College,https://www.niche.com/colleges/brazosport-college
0e3012f4-2664-4c0b-8551-0240b87dafb4,Brenau University,https://www.niche.com/colleges/brenau-university
e2ddc597-f28d-4e1c-a17c-61afa437f8f3,Brescia University,https://www.niche.com/colleges/brescia-university
2fdabe51-980a-401d-83d5-c00919f16b83,Brevard College,https://www.niche.com/colleges/brevard-college
31016bf1-837c-40f7-9ab1-4758879b3d37,Brewton-Parker College,https://www.niche.com/colleges/brewton-parker-college
a4a82a69-9b3d-4f6d-abc5-6ec62668bf0e,Briar Cliff University,https://www.niche.com/colleges/briar-cliff-university
a7965111-c5b3-4b5f-b1e7-f45a1f526d7a,Bridgewater College,https://www.niche.com/colleges/bridgewater-college
ea83dfbd-aa8f-44de-a35e-cacc19d91238,Bridgewater State University,https://www.niche.com/colleges/bridgewater-state-university
e1c9efa3-11d7-429f-98fe-08259c994801,Brigham Young University-Hawaii,https://www.niche.com/colleges/brigham-young-university-hawaii
dce810e6-8214-44e5-8f2d-95f7c8e743f0,Brigham Young University-Idaho,https://www.niche.com/colleges/brigham-young-university-idaho
dcc13c63-d9da-46d3-974d-a8372996a93c,Broward College,https://www.niche.com/colleges/broward-college
19d30b61-4d87-484a-8108-233fba3eec83,Brown University,https://www.niche.com/colleges/brown-university
c346f10e-d5b6-41e6-92ad-841a8be4ebb7,Bryan College,https://www.niche.com/colleges/bryan-college
f1e25929-47b5-4343-acfd-2674366294ed,Bryan College of Health Sciences,https://www.niche.com/colleges/bryan-college-of-health-sciences
2b769aca-150f-4378-918e-e598b4b5f07f,Bryant University,https://www.niche.com/colleges/bryant-university
869615f1-5b05-4036-b121-2e470f1f8fc7,Bryn Athyn College of the New Church,https://www.niche.com/colleges/bryn-athyn-college-of-the-new-church
1482225a-3e91-47c1-9f46-a183d4f8a8fa,Bryn Mawr College,https://www.niche.com/colleges/bryn-mawr-college
f517bb14-8862-4b6e-9413-93f2cc818a13,Bucknell University,https://www.niche.com/colleges/bucknell-university
77924d3f-733e-408d-9f00-809c37721adf,Buena Vista University,https://www.niche.com/colleges/buena-vista-university
4bacbb9e-c422-45cf-b425-0caece99811b,Bushnell University,https://www.niche.com/colleges/bushnell-university
69142451-8ce1-44c9-ba62-a7b130f1c3a7,Butler University,https://www.niche.com/colleges/butler-university
5b253bd6-1a64-432f-923e-0065274cd26e,Cabarrus College of Health Sciences,https://www.niche.com/colleges/cabarrus-college-of-health-sciences
ef484463-9f97-43b0-81d4-fdc1639c5aa3,Cabrini University,https://www.niche.com/colleges/cabrini-university
c934129c-f440-4e86-b0a5-0264bed48265,Cairn University,https://www.niche.com/colleges/cairn-university
ccd3f3ec-67e6-41d0-ab13-3b3d2a757080,Caldwell University,https://www.niche.com/colleges/caldwell-university
9c1a9f10-50e0-4f81-a1a7-c3194efd2239,California Baptist University,https://www.niche.com/colleges/california-baptist-university
b95ca4a7-7d67-4076-8f1a-512ff46d372e,California College of the Arts,https://www.niche.com/colleges/california-college-of-the-arts
af12a07c-5795-459d-b9ce-94fcbc716708,California Institute of Technology,https://www.niche.com/colleges/california-institute-of-technology
c29c06c6-7b77-4fe1-88b5-47be15459e8e,California Institute of the Arts,https://www.niche.com/colleges/california-institute-of-the-arts
4b268e15-5129-4084-8515-f95484025678,California Lutheran University,https://www.niche.com/colleges/california-lutheran-university
3cd11946-762f-4a25-a7df-4781aa266ec1,"California Polytechnic State University, San Luis Obispo","https://www.niche.com/colleges/california-polytechnic-state-university,-san-luis-obispo"
9f956056-bffa-494a-9c2c-d41e36c27890,"California State Polytechnic University, Pomona","https://www.niche.com/colleges/california-state-polytechnic-university,-pomona"
ec8ebafb-e48c-4b30-baed-a742f87c7883,"California State University, Bakersfield","https://www.niche.com/colleges/california-state-university,-bakersfield"
bed13d89-346c-409b-8d41-6350efba2ec3,California State University Channel Islands,https://www.niche.com/colleges/california-state-university-channel-islands
58d21e48-f86d-40dc-9a11-bab7949a02df,"California State University, Chico","https://www.niche.com/colleges/california-state-university,-chico"
d9d83dbd-7ee6-48a5-a932-c20a019d3c26,"California State University, Dominguez Hills ","https://www.niche.com/colleges/california-state-university,-dominguez-hills-"
3bc8212c-a543-48b7-9624-6d596e252c1d,"California State University, East Bay","https://www.niche.com/colleges/california-state-university,-east-bay"
5643d911-95bf-44e4-bd26-0c77a87a9fe6,"California State University, Fresno","https://www.niche.com/colleges/california-state-university,-fresno"
5c93e804-eec6-43ab-a328-0b19e59ae500,"California State University, Fullerton","https://www.niche.com/colleges/california-state-university,-fullerton"
36c9b0a0-23e4-4edc-8ce7-ce586436e39a,"California State University, Long Beach","https://www.niche.com/colleges/california-state-university,-long-beach"
7f7a69e2-ce63-4886-8e64-f4d3a0afe216,"California State University, Los Angeles","https://www.niche.com/colleges/california-state-university,-los-angeles"
05ba0d20-bfa8-4644-b7bd-ca055628f450,California State University Maritime Academy,https://www.niche.com/colleges/california-state-university-maritime-academy
2f68cf91-9adf-4d8a-8a12-42d7a00f47e4,"California State University, Monterey Bay","https://www.niche.com/colleges/california-state-university,-monterey-bay"
b5254b30-5aa2-4236-a7ad-448d5686b5ce,"California State University, Northridge ","https://www.niche.com/colleges/california-state-university,-northridge-"
c858ca38-21c0-4651-bc24-d51d196eba20,"California State University, Sacramento","https://www.niche.com/colleges/california-state-university,-sacramento"
4b01f8c8-cffa-4fde-b9e9-2f5fd4d6d8a5,"California State University, San Bernardino","https://www.niche.com/colleges/california-state-university,-san-bernardino"
29bbbb2e-4110-40e5-ac83-90507d82acbc,"California State University, San Marcos","https://www.niche.com/colleges/california-state-university,-san-marcos"
9f35ac91-49ca-48bf-81a9-337dec2351a0,"California State University, Stanislaus","https://www.niche.com/colleges/california-state-university,-stanislaus"
dc95d399-20be-4060-ab90-2bb48eb5646d,Capitol Technology University,https://www.niche.com/colleges/capitol-technology-university
cc6ef3c6-4396-4ac4-95ab-5d773b32f36f,Cardinal Stritch University,https://www.niche.com/colleges/cardinal-stritch-university
5b10a4f5-abf7-49b9-a8ff-b13312d35cd8,Caribbean University,https://www.niche.com/colleges/caribbean-university
d267fc3e-d226-4d49-9709-9635de144d64,Carleton College,https://www.niche.com/colleges/carleton-college
a14986dc-328b-4cbe-aebd-57c3b26d52a9,Carlow University,https://www.niche.com/colleges/carlow-university
fded8df8-85bd-4c01-8759-c8289acb2eb0,Carnegie Mellon University,https://www.niche.com/colleges/carnegie-mellon-university
9a20993f-52fd-4f18-aec1-43abf82bfa34,Carthage College,https://www.niche.com/colleges/carthage-college
ca485dc7-8a92-4557-9c56-3f228b44019b,Carroll College,https://www.niche.com/colleges/carroll-college
0a8206a5-9790-4b55-84ff-4578eb4d938e,Cascadia College,https://www.niche.com/colleges/cascadia-college
341c0ed0-b3ca-4adf-826c-f28c5be5a948,Carroll University,https://www.niche.com/colleges/carroll-university
fdb6afc4-0af1-45f8-b443-9d51d1cbd289,Carson-Newman University,https://www.niche.com/colleges/carson-newman-university
f2b80b6a-a714-4895-9bc2-2a9c67127fbc,Case Western Reserve University,https://www.niche.com/colleges/case-western-reserve-university
24d58ed0-ac21-4ffb-8c6d-0b29940a47df,Castleton University,https://www.niche.com/colleges/castleton-university
0a251210-c613-4369-8544-e91df20cca32,Calvary University,https://www.niche.com/colleges/calvary-university
f70a8396-0fcd-43c7-b272-1eb72d1d013c,Calumet College of Saint Joseph,https://www.niche.com/colleges/calumet-college-of-saint-joseph
33d7ccd5-ff48-438f-8cef-6aa707db484a,Cedar Crest College,https://www.niche.com/colleges/cedar-crest-college
b76401fb-8872-41ed-af21-b194b28e73db,Calvin College,https://www.niche.com/colleges/calvin-college
15773728-6376-4690-9ccb-709f64714424,The Catholic University of America,https://www.niche.com/colleges/the-catholic-university-of-america
96b13e71-3b52-4adc-88fd-883d52f68812,California University of Pennsylvania,https://www.niche.com/colleges/california-university-of-pennsylvania
c8017f94-7a6d-407c-a02a-338975b892ed,Catawba College,https://www.niche.com/colleges/catawba-college
7c30583f-c9cb-46a1-b4d1-b492cc3d5b9b,Capital University,https://www.niche.com/colleges/capital-university
2480ade6-481c-44a4-b6c8-2d4f28061090,Cameron University,https://www.niche.com/colleges/cameron-university
be20ee5d-9e12-4b89-86c3-e83b13f93575,Campbellsville University,https://www.niche.com/colleges/campbellsville-university
8ffe684e-1288-4627-a603-201a7732d15e,Cedarville University,https://www.niche.com/colleges/cedarville-university
99c05968-061d-4209-b0dc-ef2a79a6c7be,Cazenovia College,https://www.niche.com/colleges/cazenovia-college
af045e95-5ffb-45bf-9f09-25b1f585bcd9,Canisius College,https://www.niche.com/colleges/canisius-college
d3b4be1a-c7ac-4f9d-9ae6-075e75b64cb7,Cambridge College,https://www.niche.com/colleges/cambridge-college
fb801935-7707-4553-99c1-6a6a9a8e1561,Campbell University,https://www.niche.com/colleges/campbell-university
f9ad070b-8c09-4b02-9907-22a5143db695,Centenary College of Louisiana,https://www.niche.com/colleges/centenary-college-of-louisiana
a4cddb00-a236-41a8-a09b-da97e3f51d84,Centenary University,https://www.niche.com/colleges/centenary-university
39d6b862-66c3-49c9-a7a1-defbc0b4f1c8,Central Baptist College,https://www.niche.com/colleges/central-baptist-college
afb91477-65c7-43c8-8888-a9ae790a8b59,Central College,https://www.niche.com/colleges/central-college
5db40d62-acad-421c-914a-c16ce2013f69,Central Connecticut State University,https://www.niche.com/colleges/central-connecticut-state-university
96cc99b6-3a62-4463-8898-1b3443617de8,Centralia College,https://www.niche.com/colleges/centralia-college
7319b00d-f47f-4145-b4f0-bebf9eaf0a6a,Central Michigan University,https://www.niche.com/colleges/central-michigan-university
b38d738c-b8ae-47df-8de7-afe07beb5de1,Central Penn College,https://www.niche.com/colleges/central-penn-college
27263a71-1829-4039-bf7a-baff453d54aa,Central State University,https://www.niche.com/colleges/central-state-university
84633884-ba96-43b4-a3c2-83e64db3f41f,Central Washington University,https://www.niche.com/colleges/central-washington-university
4eeb2803-6657-48b4-b091-d12f6af739cc,Chadron State College,https://www.niche.com/colleges/chadron-state-college
b24a8d89-0bf7-4636-bb9d-b4341a677e11,Champlain College,https://www.niche.com/colleges/champlain-college
3e82f6d4-c870-4fb8-bf35-1a2bcab77608,Charles R. Drew University of Medicine and Science,https://www.niche.com/colleges/charles-r.-drew-university-of-medicine-and-science
99be80b2-09ef-409c-8ffc-a2454367c882,Charleston Southern University,https://www.niche.com/colleges/charleston-southern-university
cc18fbba-aa06-4307-983b-0d014f1a6a27,Centre College,https://www.niche.com/colleges/centre-college
7d8df7f4-29a5-49b7-9365-f7459f7c8d60,Chapman University,https://www.niche.com/colleges/chapman-university
c06f385e-1d3b-45fd-8346-4d879bcfbc8c,Chestnut Hill College,https://www.niche.com/colleges/chestnut-hill-college
4b8452ea-2343-466a-ad12-3ad410a95d0d,Chaminade University of Honolulu,https://www.niche.com/colleges/chaminade-university-of-honolulu
aaf793fa-4d6d-4196-98b7-45b12f8647bf,Chatham University,https://www.niche.com/colleges/chatham-university
7b5d7746-d8d1-417e-ae46-03e62a68c5bb,Chipola College,https://www.niche.com/colleges/chipola-college
44757aed-891a-4646-b0b0-540959ec424d,Cheyney University of Pennsylvania,https://www.niche.com/colleges/cheyney-university-of-pennsylvania
6c6b83a8-8094-4ded-824d-3fb6cc992184,Chicago State University,https://www.niche.com/colleges/chicago-state-university
