[2020-10-27 22:52:02,560][MainThread:21484][task_id:django.utils.autoreload][autoreload.py:613][INFO][Watching for file changes with StatReloader]
[2020-10-27 23:16:09,033][Thread-1:13996][task_id:django][views.py:35][INFO][get a param id -> 2]
[2020-10-27 23:16:09,038][Thread-1:13996][task_id:django.server][basehttp.py:157][INFO]["GET /detail/popular_major/2 HTTP/1.1" 200 750]
[2020-10-27 23:16:09,041][Thread-3:16448][task_id:django.request][log.py:230][WARNING][Not Found: /detail/ranking/history/2]
[2020-10-27 23:16:09,042][Thread-3:16448][task_id:django.server][basehttp.py:157][WARNING]["GET /detail/ranking/history/2 HTTP/1.1" 404 2585]
[2020-10-27 23:16:44,289][Thread-3:16448][task_id:django][views.py:35][INFO][get a param id -> 2]
[2020-10-27 23:16:44,290][Thread-3:16448][task_id:django.server][basehttp.py:157][INFO]["GET /detail/popular_major/2 HTTP/1.1" 200 750]
[2020-10-27 23:16:44,296][Thread-1:13996][task_id:django.request][log.py:230][WARNING][Not Found: /detail/ranking/history/2]
[2020-10-27 23:16:44,297][Thread-1:13996][task_id:django.server][basehttp.py:157][WARNING]["GET /detail/ranking/history/2 HTTP/1.1" 404 2585]
[2020-10-27 23:17:10,819][Thread-1:13996][task_id:django][views.py:35][INFO][get a param id -> 2]
[2020-10-27 23:17:10,821][Thread-1:13996][task_id:django.server][basehttp.py:157][INFO]["GET /detail/popular_major/2 HTTP/1.1" 200 750]
[2020-10-27 23:17:10,832][Thread-3:16448][task_id:django.request][log.py:230][WARNING][Not Found: /detail/ranking/history/2]
[2020-10-27 23:17:10,833][Thread-3:16448][task_id:django.server][basehttp.py:157][WARNING]["GET /detail/ranking/history/2 HTTP/1.1" 404 2585]
[2020-10-27 23:19:15,663][Thread-3:16448][task_id:django][views.py:35][INFO][get a param id -> 2]
[2020-10-27 23:19:15,665][Thread-3:16448][task_id:django.server][basehttp.py:157][INFO]["GET /detail/popular_major/2 HTTP/1.1" 200 750]
[2020-10-27 23:19:15,675][Thread-1:13996][task_id:django.request][log.py:230][WARNING][Not Found: /detail/ranking/history/2]
[2020-10-27 23:19:15,677][Thread-1:13996][task_id:django.server][basehttp.py:157][WARNING]["GET /detail/ranking/history/2 HTTP/1.1" 404 2585]
[2020-10-27 23:19:28,094][Thread-1:13996][task_id:django][views.py:35][INFO][get a param id -> 2]
[2020-10-27 23:19:28,101][Thread-1:13996][task_id:django.server][basehttp.py:157][INFO]["GET /detail/popular_major/2 HTTP/1.1" 200 750]
[2020-10-27 23:19:28,104][Thread-3:16448][task_id:django.request][log.py:230][WARNING][Not Found: /detail/ranking/history/2]
[2020-10-27 23:19:28,105][Thread-3:16448][task_id:django.server][basehttp.py:157][WARNING]["GET /detail/ranking/history/2 HTTP/1.1" 404 2585]
[2020-10-27 23:19:31,812][Thread-3:16448][task_id:django][views.py:35][INFO][get a param id -> 2]
[2020-10-27 23:19:31,816][Thread-3:16448][task_id:django.server][basehttp.py:157][INFO]["GET /detail/popular_major/2 HTTP/1.1" 200 750]
[2020-10-27 23:19:31,823][Thread-1:13996][task_id:django.request][log.py:230][WARNING][Not Found: /detail/ranking/history/2]
[2020-10-27 23:19:31,824][Thread-1:13996][task_id:django.server][basehttp.py:157][WARNING]["GET /detail/ranking/history/2 HTTP/1.1" 404 2585]
[2020-10-27 23:19:52,628][Thread-1:13996][task_id:django][views.py:35][INFO][get a param id -> 2]
[2020-10-27 23:19:52,636][Thread-1:13996][task_id:django.server][basehttp.py:157][INFO]["GET /detail/popular_major/2 HTTP/1.1" 200 750]
[2020-10-27 23:19:52,639][Thread-3:16448][task_id:django.request][log.py:230][WARNING][Not Found: /detail/ranking/history/2]
[2020-10-27 23:19:52,641][Thread-3:16448][task_id:django.server][basehttp.py:157][WARNING]["GET /detail/ranking/history/2 HTTP/1.1" 404 2585]
[2020-10-27 23:20:02,008][Thread-3:16448][task_id:django][views.py:35][INFO][get a param id -> 2]
[2020-10-27 23:20:02,009][Thread-3:16448][task_id:django.server][basehttp.py:157][INFO]["GET /detail/popular_major/2 HTTP/1.1" 200 750]
[2020-10-27 23:20:02,018][Thread-1:13996][task_id:django.request][log.py:230][WARNING][Not Found: /detail/ranking/history/2]
[2020-10-27 23:20:02,020][Thread-1:13996][task_id:django.server][basehttp.py:157][WARNING]["GET /detail/ranking/history/2 HTTP/1.1" 404 2585]
[2020-10-27 23:20:06,099][Thread-1:13996][task_id:django][views.py:35][INFO][get a param id -> 2]
[2020-10-27 23:20:06,101][Thread-1:13996][task_id:django.server][basehttp.py:157][INFO]["GET /detail/popular_major/2 HTTP/1.1" 200 750]
[2020-10-27 23:20:06,115][Thread-3:16448][task_id:django.request][log.py:230][WARNING][Not Found: /detail/ranking/history/2]
[2020-10-27 23:20:06,116][Thread-3:16448][task_id:django.server][basehttp.py:157][WARNING]["GET /detail/ranking/history/2 HTTP/1.1" 404 2585]
[2020-10-27 23:20:19,167][Thread-3:16448][task_id:django][views.py:35][INFO][get a param id -> 2]
[2020-10-27 23:20:19,169][Thread-3:16448][task_id:django.server][basehttp.py:157][INFO]["GET /detail/popular_major/2 HTTP/1.1" 200 750]
[2020-10-27 23:20:19,179][Thread-1:13996][task_id:django.request][log.py:230][WARNING][Not Found: /detail/ranking/history/2]
[2020-10-27 23:20:19,180][Thread-1:13996][task_id:django.server][basehttp.py:157][WARNING]["GET /detail/ranking/history/2 HTTP/1.1" 404 2585]
[2020-10-27 23:20:45,942][Thread-1:13996][task_id:django][views.py:35][INFO][get a param id -> 2]
[2020-10-27 23:20:45,943][Thread-1:13996][task_id:django.server][basehttp.py:157][INFO]["GET /detail/popular_major/2 HTTP/1.1" 200 750]
[2020-10-27 23:20:45,954][Thread-3:16448][task_id:django.request][log.py:230][WARNING][Not Found: /detail/ranking/history/2]
[2020-10-27 23:20:45,955][Thread-3:16448][task_id:django.server][basehttp.py:157][WARNING]["GET /detail/ranking/history/2 HTTP/1.1" 404 2585]
[2020-10-27 23:21:05,723][Thread-3:16448][task_id:django][views.py:35][INFO][get a param id -> 2]
[2020-10-27 23:21:05,730][Thread-3:16448][task_id:django.server][basehttp.py:157][INFO]["GET /detail/popular_major/2 HTTP/1.1" 200 750]
[2020-10-27 23:21:05,732][Thread-1:13996][task_id:django.request][log.py:230][WARNING][Not Found: /detail/ranking/history/2]
[2020-10-27 23:21:05,734][Thread-1:13996][task_id:django.server][basehttp.py:157][WARNING]["GET /detail/ranking/history/2 HTTP/1.1" 404 2585]
[2020-10-27 23:21:08,074][Thread-1:13996][task_id:django][views.py:35][INFO][get a param id -> 2]
[2020-10-27 23:21:08,083][Thread-1:13996][task_id:django.server][basehttp.py:157][INFO]["GET /detail/popular_major/2 HTTP/1.1" 200 750]
[2020-10-27 23:21:08,086][Thread-3:16448][task_id:django.request][log.py:230][WARNING][Not Found: /detail/ranking/history/2]
[2020-10-27 23:21:08,087][Thread-3:16448][task_id:django.server][basehttp.py:157][WARNING]["GET /detail/ranking/history/2 HTTP/1.1" 404 2585]
[2020-10-27 23:21:15,688][Thread-3:16448][task_id:django][views.py:35][INFO][get a param id -> 2]
[2020-10-27 23:21:15,695][Thread-3:16448][task_id:django.server][basehttp.py:157][INFO]["GET /detail/popular_major/2 HTTP/1.1" 200 750]
[2020-10-27 23:21:15,697][Thread-1:13996][task_id:django.request][log.py:230][WARNING][Not Found: /detail/ranking/history/2]
[2020-10-27 23:21:15,698][Thread-1:13996][task_id:django.server][basehttp.py:157][WARNING]["GET /detail/ranking/history/2 HTTP/1.1" 404 2585]
[2020-10-27 23:21:30,923][Thread-1:13996][task_id:django][views.py:35][INFO][get a param id -> 2]
[2020-10-27 23:21:30,948][Thread-1:13996][task_id:django.server][basehttp.py:157][INFO]["GET /detail/popular_major/2 HTTP/1.1" 200 750]
[2020-10-27 23:21:30,951][Thread-3:16448][task_id:django.request][log.py:230][WARNING][Not Found: /detail/ranking/history/2]
[2020-10-27 23:21:30,953][Thread-3:16448][task_id:django.server][basehttp.py:157][WARNING]["GET /detail/ranking/history/2 HTTP/1.1" 404 2585]
[2020-10-27 23:22:44,362][MainThread:21372][task_id:django.utils.autoreload][autoreload.py:236][INFO][D:\Projects\Collegiate_Explorer_APP\collegiate-explorer-admin\cc_admin\apps\detail\views.py changed, reloading.]
[2020-10-27 23:22:45,274][MainThread:19860][task_id:django.utils.autoreload][autoreload.py:613][INFO][Watching for file changes with StatReloader]
[2020-10-27 23:23:35,066][MainThread:19860][task_id:django.utils.autoreload][autoreload.py:236][INFO][D:\Projects\Collegiate_Explorer_APP\collegiate-explorer-admin\cc_admin\apps\detail\views.py changed, reloading.]
[2020-10-27 23:23:35,917][MainThread:17924][task_id:django.utils.autoreload][autoreload.py:613][INFO][Watching for file changes with StatReloader]
[2020-10-27 23:23:43,684][MainThread:17924][task_id:django.utils.autoreload][autoreload.py:236][INFO][D:\Projects\Collegiate_Explorer_APP\collegiate-explorer-admin\cc_admin\apps\detail\views.py changed, reloading.]
[2020-10-27 23:23:44,496][MainThread:8004][task_id:django.utils.autoreload][autoreload.py:613][INFO][Watching for file changes with StatReloader]
[2020-10-27 23:24:13,919][Thread-1:5668][task_id:django][views.py:35][INFO][get a param id -> 2]
[2020-10-27 23:24:13,929][Thread-1:5668][task_id:django.server][basehttp.py:157][INFO]["GET /detail/popular_major/2 HTTP/1.1" 200 750]
[2020-10-27 23:24:13,936][Thread-2:15908][task_id:django.request][log.py:230][WARNING][Not Found: /detail/ranking/history/2]
[2020-10-27 23:24:13,938][Thread-2:15908][task_id:django.server][basehttp.py:157][WARNING]["GET /detail/ranking/history/2 HTTP/1.1" 404 2585]
[2020-10-27 23:24:25,062][Thread-2:15908][task_id:django][views.py:35][INFO][get a param id -> 2]
[2020-10-27 23:24:25,066][Thread-2:15908][task_id:django.server][basehttp.py:157][INFO]["GET /detail/popular_major/2 HTTP/1.1" 200 750]
[2020-10-27 23:24:25,070][Thread-1:5668][task_id:django.request][log.py:230][WARNING][Not Found: /detail/ranking/history/2]
[2020-10-27 23:24:25,071][Thread-1:5668][task_id:django.server][basehttp.py:157][WARNING]["GET /detail/ranking/history/2 HTTP/1.1" 404 2585]
[2020-10-27 23:25:07,514][MainThread:8004][task_id:django.utils.autoreload][autoreload.py:236][INFO][D:\Projects\Collegiate_Explorer_APP\collegiate-explorer-admin\cc_admin\apps\detail\urls.py changed, reloading.]
[2020-10-27 23:25:08,339][MainThread:21024][task_id:django.utils.autoreload][autoreload.py:613][INFO][Watching for file changes with StatReloader]
[2020-10-27 23:25:15,839][Thread-1:15840][task_id:django][views.py:35][INFO][get a param id -> 2]
[2020-10-27 23:25:15,852][Thread-1:15840][task_id:django.server][basehttp.py:157][INFO]["GET /detail/popular_major/2 HTTP/1.1" 200 750]
[2020-10-27 23:25:15,857][Thread-2:21264][task_id:django.request][log.py:230][WARNING][Not Found: /detail/ranking/history/2]
[2020-10-27 23:25:15,858][Thread-2:21264][task_id:django.server][basehttp.py:157][WARNING]["GET /detail/ranking/history/2 HTTP/1.1" 404 2761]
[2020-10-27 23:25:42,905][MainThread:21024][task_id:django.utils.autoreload][autoreload.py:236][INFO][D:\Projects\Collegiate_Explorer_APP\collegiate-explorer-admin\cc_admin\apps\detail\urls.py changed, reloading.]
[2020-10-27 23:25:43,699][MainThread:18136][task_id:django.utils.autoreload][autoreload.py:613][INFO][Watching for file changes with StatReloader]
[2020-10-27 23:25:49,707][Thread-1:3844][task_id:django][views.py:35][INFO][get a param id -> 2]
[2020-10-27 23:25:49,710][Thread-2:20572][task_id:django.server][basehttp.py:157][INFO]["GET /detail/ranking/history/2 HTTP/1.1" 200 678]
[2020-10-27 23:25:49,711][Thread-1:3844][task_id:django.server][basehttp.py:157][INFO]["GET /detail/popular_major/2 HTTP/1.1" 200 750]
[2020-10-27 23:27:50,339][Thread-1:3844][task_id:django][views.py:35][INFO][get a param id -> 2]
[2020-10-27 23:27:50,340][Thread-1:3844][task_id:django.server][basehttp.py:157][INFO]["GET /detail/popular_major/2 HTTP/1.1" 200 750]
[2020-10-27 23:27:50,343][Thread-2:20572][task_id:django.server][basehttp.py:157][INFO]["GET /detail/ranking/history/2 HTTP/1.1" 200 678]
[2020-10-27 23:30:24,739][Thread-2:20572][task_id:django][views.py:35][INFO][get a param id -> 2]
[2020-10-27 23:30:24,743][Thread-2:20572][task_id:django.server][basehttp.py:157][INFO]["GET /detail/popular_major/2 HTTP/1.1" 200 750]
[2020-10-27 23:30:24,743][Thread-1:3844][task_id:django.server][basehttp.py:157][INFO]["GET /detail/ranking/history/2 HTTP/1.1" 200 678]
[2020-10-27 23:30:37,714][Thread-1:3844][task_id:django][views.py:35][INFO][get a param id -> 2]
[2020-10-27 23:30:37,716][Thread-1:3844][task_id:django.server][basehttp.py:157][INFO]["GET /detail/popular_major/2 HTTP/1.1" 200 750]
[2020-10-27 23:30:37,719][Thread-2:20572][task_id:django.server][basehttp.py:157][INFO]["GET /detail/ranking/history/2 HTTP/1.1" 200 678]
[2020-10-27 23:31:16,855][Thread-2:20572][task_id:django][views.py:35][INFO][get a param id -> 2]
[2020-10-27 23:31:16,856][Thread-2:20572][task_id:django.server][basehttp.py:157][INFO]["GET /detail/popular_major/2 HTTP/1.1" 200 750]
[2020-10-27 23:31:16,861][Thread-1:3844][task_id:django.server][basehttp.py:157][INFO]["GET /detail/ranking/history/2 HTTP/1.1" 200 678]
[2020-10-27 23:31:25,995][Thread-1:3844][task_id:django][views.py:35][INFO][get a param id -> 2]
[2020-10-27 23:31:25,999][Thread-1:3844][task_id:django.server][basehttp.py:157][INFO]["GET /detail/popular_major/2 HTTP/1.1" 200 750]
[2020-10-27 23:31:25,999][Thread-2:20572][task_id:django.server][basehttp.py:157][INFO]["GET /detail/ranking/history/2 HTTP/1.1" 200 678]
[2020-10-27 23:31:51,340][Thread-2:20572][task_id:django][views.py:35][INFO][get a param id -> 2]
[2020-10-27 23:31:51,344][Thread-2:20572][task_id:django.server][basehttp.py:157][INFO]["GET /detail/popular_major/2 HTTP/1.1" 200 750]
[2020-10-27 23:31:51,344][Thread-1:3844][task_id:django.server][basehttp.py:157][INFO]["GET /detail/ranking/history/2 HTTP/1.1" 200 678]
[2020-10-27 23:33:46,436][Thread-1:3844][task_id:django][views.py:35][INFO][get a param id -> 2]
[2020-10-27 23:33:46,438][Thread-1:3844][task_id:django.server][basehttp.py:157][INFO]["GET /detail/popular_major/2 HTTP/1.1" 200 750]
[2020-10-27 23:33:46,441][Thread-2:20572][task_id:django.server][basehttp.py:157][INFO]["GET /detail/ranking/history/2 HTTP/1.1" 200 678]
[2020-10-27 23:34:23,747][Thread-2:20572][task_id:django][views.py:35][INFO][get a param id -> 2]
[2020-10-27 23:34:23,748][Thread-2:20572][task_id:django.server][basehttp.py:157][INFO]["GET /detail/popular_major/2 HTTP/1.1" 200 750]
[2020-10-27 23:34:23,751][Thread-1:3844][task_id:django.server][basehttp.py:157][INFO]["GET /detail/ranking/history/2 HTTP/1.1" 200 678]
[2020-10-27 23:34:31,888][Thread-1:3844][task_id:django][views.py:35][INFO][get a param id -> 2]
[2020-10-27 23:34:31,889][Thread-1:3844][task_id:django.server][basehttp.py:157][INFO]["GET /detail/popular_major/2 HTTP/1.1" 200 750]
[2020-10-27 23:34:31,892][Thread-2:20572][task_id:django.server][basehttp.py:157][INFO]["GET /detail/ranking/history/2 HTTP/1.1" 200 678]
[2020-10-27 23:34:51,914][Thread-2:20572][task_id:django][views.py:35][INFO][get a param id -> 2]
[2020-10-27 23:34:51,915][Thread-2:20572][task_id:django.server][basehttp.py:157][INFO]["GET /detail/popular_major/2 HTTP/1.1" 200 750]
[2020-10-27 23:34:51,920][Thread-1:3844][task_id:django.server][basehttp.py:157][INFO]["GET /detail/ranking/history/2 HTTP/1.1" 200 678]
[2020-10-27 23:35:16,745][Thread-1:3844][task_id:django][views.py:35][INFO][get a param id -> 2]
[2020-10-27 23:35:16,746][Thread-1:3844][task_id:django.server][basehttp.py:157][INFO]["GET /detail/popular_major/2 HTTP/1.1" 200 750]
